"id"	"oas"
"AVPR2"	"oas:100528011"
"EVL"	"oas:101118138"
"FSTL5"	"oas:101105281"
"HECTD3"	"oas:101110558"
"WHSC1L1"	"oas:101112880"
"PNPLA6"	"oas:101123119"
"EXOG"	"oas:101111131"
"GFPT2"	"oas:101120570"
"REL"	"oas:100170328"
"REL"	"oas:100170328"
"DLX1"	"oas:101113912"
"FAM45A"	"oas:101106220"
"KIAA0141"	"oas:101108385"
"CXorf38"	"oas:101103699"
"ZFP2"	"oas:101123551"
"MAPK8"	"oas:101119037"
"KMT5C"	"oas:101121289"
"UROD"	"oas:497117"
"PROX2"	"oas:101108394"
"DRP2"	"oas:101104809"
"POLR2K"	"oas:101104250"
"LETM2"	"oas:101119017"
"METAP1D"	"oas:101114168"
"METAP1D"	"oas:101114168"
"GATAD2B"	"oas:101106983"
"ISL2"	"oas:101103270"
"TPST2"	"oas:101104858"
"TPST2"	"oas:101104858"
"ZBBX"	"oas:101123519"
"ZSWIM5"	"oas:101110809"
"TES"	"oas:100049065"
"CATSPER1"	"oas:101103937"
"COQ8A"	"oas:101114037"
"DLST"	"oas:101108658"
"SREBF1"	"oas:100329218"
"HIVEP2"	"oas:101101994"
"LY6K"	"oas:105614077"
"SETD6"	"oas:101122973"
"COL1A2"	"oas:443512"
"ARHGAP4"	"oas:101112901"
"ARHGAP4"	"oas:101112901"
"KIAA0753"	"oas:101104412"
"STAT3"	"oas:100294659"
"SCN5A"	"oas:101111582"
"SLC26A11"	"oas:101120678"
"TMEM150B"	"oas:101121193"
"SERINC2"	"oas:101119448"
"ACCS"	"oas:101116173"
"TRIM38"	"oas:101114398"
"TRIM38"	"oas:101114398"
"TAF7L"	"oas:101105219"
"PHC1"	"oas:101104987"
"RPS6KL1"	"oas:101107199"
"POT1"	"oas:101107695"
"MUTYH"	"oas:101119344"
"MUTYH"	"oas:101119344"
"TRIM8"	"oas:101115246"
"AIG1"	"oas:101117593"
"SCAPER"	"oas:101103511"
"TMEM165"	"oas:101107021"
"ITIH1"	"oas:101109489"
"PIEZO2"	"oas:101105203"
"PIEZO2"	"oas:101105203"
"ADAT2"	"oas:101117852"
"EDF1"	"oas:101105488"
"CADM1"	"oas:101115479"
"PEX3"	"oas:101118110"
"GIMAP2"	"oas:101111797"
"RIPK1"	"oas:101115270"
"RIPK1"	"oas:101115270"
"RIPK1"	"oas:101115270"
"PGF"	"oas:443245"
"NAA10"	"oas:101106920"
"CRYBB1"	"oas:101118903"
"BCHE"	"oas:101102112"
"BCHE"	"oas:101102112"
"RABL6"	"oas:101105737"
"NFATC2IP"	"oas:101121231"
"MEFV"	"oas:101121821"
"MEFV"	"oas:101121821"
"RENBP"	"oas:101107767"
"CYLC1"	"oas:101121662"
"ARHGAP22"	"oas:101116628"
"TOE1"	"oas:101119770"
"TOE1"	"oas:101119770"
"PAPOLG"	"oas:101118860"
"BRSK1"	"oas:101121543"
"SEC31A"	"oas:101115370"
"SEC31A"	"oas:101115370"
"EIF2B2"	"oas:101108921"
"CNOT1"	"oas:101103552"
"RCN2"	"oas:101116682"
"NADSYN1"	"oas:101102021"
"AIMP2"	"oas:100302342"
"MYLK2"	"oas:101111897"
"BTG2"	"oas:100620047"
"FGFR1"	"oas:101112552"
"FBXO43"	"oas:106991352"
"DENND4B"	"oas:101107240"
"DEGS2"	"oas:101118389"
"RAI1"	"oas:101112660"
"FUCA2"	"oas:101118364"
"FUCA2"	"oas:101118364"
"TACC1"	"oas:101114241"
"IL22"	"oas:100885770"
"SFXN4"	"oas:101106478"
"TREML1"	"oas:101105192"
"TREML1"	"oas:101105192"
"CLOCK"	"oas:100171391"
"FABP3"	"oas:100913166"
"TMEM233"	"oas:101106036"
"PCDH12"	"oas:101106077"
"PCDH12"	"oas:101106077"
"HSPBP1"	"oas:101121446"
"SLC25A12"	"oas:101115186"
"SLC25A12"	"oas:101115186"
"GNAL"	"oas:443419"
"TMEM185A"	"oas:101121921"
"LY6D"	"oas:101118961"
"MYH10"	"oas:101108844"
"MLH3"	"oas:101109183"
"MLH3"	"oas:101109183"
"BTK"	"oas:101114198"
"MED14"	"oas:101123354"
"SCN10A"	"oas:101116770"
"PPM1K"	"oas:101119821"
"HDAC11"	"oas:101110455"
"SLC39A1"	"oas:101116017"
"TIGD7"	"oas:101120540"
"STIM1"	"oas:101116424"
"PHACTR2"	"oas:101118620"
"PHACTR2"	"oas:101118620"
"SI"	"oas:100049065"
"FMOD"	"oas:101111037"
"GPR15"	"oas:101106559"
"C20orf27"	"oas:101121189"
"TESK2"	"oas:101111066"
"EXT2"	"oas:101110867"
"CPA6"	"oas:101102739"
"GLA"	"oas:443192"
"PSTPIP1"	"oas:101116939"
"ZC2HC1C"	"oas:101107707"
"MAPK9"	"oas:101120826"
"PPP6R1"	"oas:101121797"
"TMEM52"	"oas:101117658"
"WDFY4"	"oas:101117047"
"PRELP"	"oas:101111470"
"DTWD2"	"oas:101115791"
"BCL11A"	"oas:101119124"
"BCL11A"	"oas:101119124"
"CCDC183"	"oas:101105995"
"SPAG6"	"oas:101103745"
"EIF2AK1"	"oas:101116114"
"TFEC"	"oas:101109437"
"TRMT10C"	"oas:101111763"
"SFRP2"	"oas:100302355"
"A2ML1"	"oas:101123200"
"KCNC1"	"oas:101113880"
"PEMT"	"oas:101112913"
"MMACHC"	"oas:101120707"
"ARMCX3"	"oas:101107578"
"TMEM141"	"oas:101108998"
"ARL3"	"oas:100302311"
"TMEM176B"	"oas:101102387"
"RGS22"	"oas:101105337"
"TSPAN3"	"oas:101116467"
"NCF2"	"oas:101106094"
"TMEM86B"	"oas:101121701"
"RPS6KA6"	"oas:101121915"
"PLCG1"	"oas:101103341"
"PRDX1"	"oas:101120966"
"SLC38A7"	"oas:101105770"
"PLEKHA2"	"oas:101114491"
"CCDC60"	"oas:101106285"
"CCDC60"	"oas:101106285"
"CD19"	"oas:101111510"
"ZNF800"	"oas:101109169"
"SNRNP40"	"oas:101120474"
"LYPD2"	"oas:101116582"
"LCN8"	"oas:101106250"
"GOT2"	"oas:443093"
"MPPE1"	"oas:101105710"
"SCN11A"	"oas:101117022"
"ZNF174"	"oas:101119780"
"IMPA2"	"oas:101105968"
"ALX4"	"oas:101116426"
"DISP3"	"oas:101112836"
"OPTC"	"oas:101111727"
"CIDEA"	"oas:101108619"
"ZNF597"	"oas:106991886"
"ZC2HC1B"	"oas:101119142"
"ZC2HC1B"	"oas:101119142"
"HSPA12B"	"oas:101121442"
"NEK9"	"oas:101107968"
"NEK9"	"oas:101107968"
"NEK9"	"oas:101107968"
"TUBB6"	"oas:101106224"
"CREB3L4"	"oas:101107485"
"TREM2"	"oas:101105447"
"CDH8"	"oas:101122119"
"CCDC54"	"oas:101114916"
"SGSH"	"oas:101121184"
"RASD1"	"oas:100302075"
"PLAGL1"	"oas:101119399"
"PLAGL1"	"oas:101119399"
"PEAK1"	"oas:101104347"
"HTRA4"	"oas:101119533"
"NQO2"	"oas:101122988"
"MDFIC"	"oas:101108043"
"TMEM176A"	"oas:101112310"
"FOXS1"	"oas:101112153"
"AATK"	"oas:105616466"
"FANCL"	"oas:101119628"
"ANKRD61"	"oas:101115847"
"SLURP1"	"oas:101116842"
"JTB"	"oas:101102365"
"HAT1"	"oas:101114588"
"HMG20A"	"oas:101104609"
"HMG20A"	"oas:101104609"
"SLC17A2"	"oas:101114652"
"SYT5"	"oas:101122301"
"AFG3L2"	"oas:101108875"
"CAMSAP3"	"oas:101123375"
"FOXP2"	"oas:101110051"
"RAB13"	"oas:101107746"
"NDFIP1"	"oas:101106327"
"FOS"	"oas:101122588"
"PRDX3"	"oas:101106731"
"TM2D2"	"oas:101114751"
"STX11"	"oas:101119909"
"TREML2"	"oas:101108263"
"NAA60"	"oas:101120793"
"CD82"	"oas:101111121"
"AKR1A1"	"oas:101121637"
"PGAP2"	"oas:101117104"
"JDP2"	"oas:101108494"
"PRELID3A"	"oas:101109137"
"NKAIN1"	"oas:101107769"
"LCN15"	"oas:101106513"
"CATHL3"	"oas:443311"
"USP42"	"oas:101105129"
"THEM6"	"oas:101119647"
"LARP7"	"oas:101116230"
"ZBED2"	"oas:101118152"
"TNNI3"	"oas:101120030"
"BATF"	"oas:101110146"
"NUP210L"	"oas:101102613"
"GCC1"	"oas:101109438"
"ADAM9"	"oas:101115001"
"KIAA0100"	"oas:101105928"
"THAP9"	"oas:101116480"
"SFXN2"	"oas:101109054"
"TNNT1"	"oas:101122212"
"RABEP2"	"oas:101121484"
"SLC25A29"	"oas:101118905"
"SLC25A29"	"oas:101118905"
"MED9"	"oas:101102809"
"CDH11"	"oas:101106961"
"C17orf78"	"oas:101111465"
"LCN1"	"oas:101106513"
"HDX"	"oas:101122331"
"TSPAN18"	"oas:101111390"
"PTRF"	"oas:101110525"
"SPIRE1"	"oas:101106482"
"C16orf90"	"oas:101121056"
"RASGEF1C"	"oas:101121257"
"PSCA"	"oas:105614078"
"PIP4K2A"	"oas:101103999"
"OTOL1"	"oas:101103524"
"GAP43"	"oas:101103773"
"VRK2"	"oas:101119893"
"TPM3"	"oas:101108973"
"CCDC92"	"oas:101116427"
"LRRC18"	"oas:105605055"
"LINGO1"	"oas:101117451"
"CDH5"	"oas:101107462"
"CDH5"	"oas:101107462"
"GNB1"	"oas:101104166"
"GNB1"	"oas:101104166"
"FGF1"	"oas:100302340"
"ARF5"	"oas:100302305"
"ODF3L1"	"oas:101104861"
"BEAN1"	"oas:105602060"
"CEP76"	"oas:106990433"
"PITPNM3"	"oas:101113510"
"SEMA6A"	"oas:101116049"
"IL26"	"oas:101107268"
"RIN2"	"oas:101109694"
"TREM1"	"oas:101105695"
"VSTM4"	"oas:101116120"
"HSPB8"	"oas:101108164"
"WDR48"	"oas:101117282"
"UTRN"	"oas:101120168"
"UTRN"	"oas:101120168"
"CARD14"	"oas:101120931"
"CLUAP1"	"oas:101121306"
"NMD3"	"oas:101104030"
"RIMKLB"	"oas:101102554"
"DYNC1I2"	"oas:101115433"
"DYNC1I2"	"oas:101115433"
"GAL3ST3"	"oas:101104193"
"ADAM32"	"oas:101115508"
"PDCL2"	"oas:101116400"
"SLC25A47"	"oas:101119167"
"PPP1R3A"	"oas:101110321"
"PSMG2"	"oas:654332"
"ATP6V0A1"	"oas:101123476"
"ATP6V0A1"	"oas:101123476"
"ZMAT1"	"oas:101121243"
"ZMAT1"	"oas:101121243"
"IZUMO1R"	"oas:101118558"
"PUM1"	"oas:101120896"
"PUM1"	"oas:101120896"
"FAM170B"	"oas:101116375"
"PITPNB"	"oas:101119423"
"BUD13"	"oas:101115900"
"CSPG4"	"oas:101105108"
"C10orf128"	"oas:101116629"
"CCDC17"	"oas:101111597"
"PPP1R12C"	"oas:101122546"
"ABCG2"	"oas:780508"
"ABCG2"	"oas:780508"
"LIN54"	"oas:101116730"
"TK2"	"oas:101123003"
"CYTH3"	"oas:101105381"
"COPS3"	"oas:101121690"
"DUSP15"	"oas:101112411"
"C1orf189"	"oas:101109753"
"SLC17A3"	"oas:101114911"
"PTPN2"	"oas:101119860"
"PTPN2"	"oas:101119860"
"COMMD10"	"oas:101116310"
"COMMD10"	"oas:101116310"
"CCDC42"	"oas:101109283"
"HEPHL1"	"oas:101118648"
"RNF175"	"oas:101122629"
"EPS8L1"	"oas:101122621"
"EPS8L1"	"oas:101122621"
"C9orf116"	"oas:101109255"
"ORC5"	"oas:101121088"
"C10orf71"	"oas:101117301"
"ARHGAP26"	"oas:101109966"
"PAX4"	"oas:554328"
"NEK4"	"oas:101110544"
"SNX33"	"oas:101105362"
"IFNG"	"oas:101122484"
"EPM2A"	"oas:101102494"
"CKLF"	"oas:101120333"
"NUP210"	"oas:101102613"
"CARS"	"oas:101116327"
"CCDC85A"	"oas:101120398"
"CCDC85A"	"oas:101120398"
"PPP1R26"	"oas:101107271"
"MFAP5"	"oas:101102052"
"BAC5"	"oas:443356"
"BAC5"	"oas:443356"
"FBXO30"	"oas:101120415"
"GORASP1"	"oas:101117540"
"TP53I11"	"oas:101111656"
"RNF130"	"oas:101118527"
"KPNA4"	"oas:101105546"
"NOS3"	"oas:443073"
"NLRC3"	"oas:101122829"
"AICDA"	"oas:101103056"
"WDR5B"	"oas:101113552"
"OLFM1"	"oas:101109602"
"RDH13"	"oas:101122882"
"DRGX"	"oas:101116883"
"SNUPN"	"oas:101105604"
"TTLL5"	"oas:101110944"
"TTLL5"	"oas:101110944"
"GPR83"	"oas:101118815"
"GPR83"	"oas:101118815"
"TADA2A"	"oas:101111892"
"BMT2"	"oas:101111794"
"CMTM2"	"oas:101107723"
"SIGLEC1"	"oas:101110959"
"SDC3"	"oas:101121322"
"ERCC6"	"oas:101111688"
"XAB2"	"oas:101122353"
"ARPC5"	"oas:100037671"
"WBP1L"	"oas:101109314"
"WBP1L"	"oas:101109314"
"RAC1"	"oas:100101233"
"VSTM5"	"oas:101106473"
"COPS4"	"oas:101117334"
"TMEM69"	"oas:101122991"
"NADK"	"oas:101104592"
"WARS"	"oas:101110551"
"CLDN10"	"oas:101107876"
"CMTM3"	"oas:101104422"
"STK19"	"oas:101102098"
"PLD6"	"oas:101113688"
"FAM64A"	"oas:101104673"
"NR3C1"	"oas:443412"
"USP9X"	"oas:101104124"
"SMC4"	"oas:101106049"
"NAA20"	"oas:101123573"
"TGFB3"	"oas:554323"
"IPP"	"oas:100126570"
"EFEMP1"	"oas:101120648"
"FOXP4"	"oas:101108524"
"PTPN9"	"oas:101105855"
"DCAF17"	"oas:101116207"
"SRRM4"	"oas:101108424"
"IFT43"	"oas:101111886"
"PRDM11"	"oas:101111903"
"ZPR1"	"oas:101116504"
"SLX4"	"oas:101109292"
"RGL1"	"oas:101106955"
"APOBEC1"	"oas:101105238"
"SHPRH"	"oas:101120671"
"SHPRH"	"oas:101120671"
"APOOL"	"oas:101123352"
"APOOL"	"oas:101123352"
"MED17"	"oas:101106726"
"SOX13"	"oas:101107210"
"MAST2"	"oas:101111852"
"GDF3"	"oas:101103967"
"SLC18A3"	"oas:105605099"
"PET100"	"oas:101122597"
"GRK5"	"oas:101107151"
"SPCS1"	"oas:101110797"
"ARMC3"	"oas:101104515"
"ARMC3"	"oas:101104515"
"DAGLB"	"oas:101105875"
"LAPTM5"	"oas:101121575"
"LAPTM5"	"oas:101121575"
"DZIP1"	"oas:101112535"
"CASD1"	"oas:101114863"
"ARL10"	"oas:101105498"
"ADAM2"	"oas:101120058"
"GPATCH2L"	"oas:101112322"
"GPATCH2L"	"oas:101112322"
"TTC28"	"oas:101119674"
"MATN1"	"oas:101108293"
"MRE11"	"oas:101114806"
"CHAT"	"oas:101117817"
"PCP2"	"oas:101123631"
"ADGRB1"	"oas:101117595"
"SF3B2"	"oas:101112933"
"SF3B2"	"oas:101112933"
"TTC21A"	"oas:101112092"
"TMEM168"	"oas:101112048"
"COL5A1"	"oas:101107777"
"CAND1"	"oas:101107775"
"ATP2A1"	"oas:101111766"
"ATP2A1"	"oas:101111766"
"ESRRB"	"oas:101109022"
"TTLL9"	"oas:101103255"
"TTLL9"	"oas:101103255"
"GRM1"	"oas:443101"
"WDR25"	"oas:101119425"
"LDLRAD4"	"oas:101107751"
"DYNC1LI2"	"oas:101108246"
"DYNC1LI2"	"oas:101108246"
"C11orf54"	"oas:101118909"
"PIK3R6"	"oas:101109720"
"SND1"	"oas:101103642"
"CRNKL1"	"oas:101102164"
"YIPF5"	"oas:101110588"
"SC5"	"oas:443424"
"TAF1D"	"oas:101119170"
"NCR1"	"oas:100526763"
"VASH1"	"oas:101112736"
"LRRC15"	"oas:101103371"
"ETNK2"	"oas:101107456"
"ETNK2"	"oas:101107456"
"ADAM18"	"oas:101120301"
"PNPT1"	"oas:101120906"
"NOP16"	"oas:101116825"
"OTOG"	"oas:101103553"
"UBAP2L"	"oas:101110012"
"PLAC8"	"oas:101111880"
"DNASE1"	"oas:101122895"
"DNAJC3"	"oas:101110685"
"RAB32"	"oas:101102738"
"RAB32"	"oas:101102738"
"GLT8D1"	"oas:101109744"
"PIK3R3"	"oas:101123247"
"GPRASP1"	"oas:101123017"
"FAM210A"	"oas:101110197"
"KDELR2"	"oas:101116624"
"METTL8"	"oas:101116455"
"NAGLU"	"oas:101102252"
"ANGEL1"	"oas:101109279"
"BHLHB9"	"oas:101123275"
"RNMT"	"oas:101122760"
"FCAR"	"oas:101123401"
"IL12A"	"oas:443064"
"TSPAN1"	"oas:101101845"
"NUP98"	"oas:105615520"
"NUP98"	"oas:105615520"
"LPIN3"	"oas:101106450"
"DNAH10"	"oas:101121295"
"MPRIP"	"oas:101113946"
"MPRIP"	"oas:101113946"
"CLTB"	"oas:101117328"
"PRELID2"	"oas:101111095"
"SERPINB9"	"oas:101123244"
"TLK1"	"oas:101116707"
"DPY30"	"oas:101105231"
"CDC42BPA"	"oas:101114291"
"CDC42BPA"	"oas:101114291"
"AIPL1"	"oas:101104920"
"POMGNT1"	"oas:101102099"
"SIN3A"	"oas:101113471"
"SIN3A"	"oas:101113471"
"MYOF"	"oas:101104107"
"OGDHL"	"oas:101118331"
"OGDHL"	"oas:101118331"
"HSD17B1"	"oas:101122359"
"PTPRU"	"oas:101108816"
"TERB1"	"oas:101108678"
"APOA5"	"oas:101116760"
"LRRC74A"	"oas:101109543"
"LRRC74A"	"oas:101109543"
"STXBP2"	"oas:101102061"
"GORASP2"	"oas:101117138"
"GORASP2"	"oas:101117138"
"MC5R"	"oas:780501"
"FAF2"	"oas:101117757"
"CSRNP1"	"oas:101112518"
"LURAP1"	"oas:101102347"
"SYT13"	"oas:101116677"
"C3orf70"	"oas:101118154"
"ZNF711"	"oas:101123608"
"ZNF711"	"oas:101123608"
"TBC1D9B"	"oas:101118784"
"ADAM33"	"oas:101111218"
"IDO1"	"oas:100196903"
"TRAP1"	"oas:101123343"
"IQCJ"	"oas:101118754"
"COASY"	"oas:101102655"
"MDFI"	"oas:101108043"
"COQ2"	"oas:101109616"
"SRPX2"	"oas:101109862"
"RAD54L"	"oas:101102597"
"GRXCR2"	"oas:101111364"
"IRF2BPL"	"oas:101109807"
"HAX1"	"oas:101111760"
"ADGB"	"oas:101121178"
"ADGB"	"oas:101121178"
"MAGEF1"	"oas:101119098"
"TSPAN6"	"oas:101110392"
"RNF44"	"oas:101118018"
"SETBP1"	"oas:101108271"
"SETBP1"	"oas:101108271"
"SETBP1"	"oas:101108271"
"LRRC41"	"oas:101112107"
"GAA"	"oas:101121692"
"CIPC"	"oas:100171393"
"NAP1L4"	"oas:101102274"
"NAP1L4"	"oas:101102274"
"REN"	"oas:443405"
"RETN"	"oas:101122857"
"PPP4R3B"	"oas:101121161"
"KMT2E"	"oas:101121766"
"IDO2"	"oas:101120548"
"CHST1"	"oas:101113667"
"NAE1"	"oas:101108941"
"SH2B1"	"oas:101112187"
"VPS13B"	"oas:101104761"
"VPS13B"	"oas:101104761"
"RAPGEF2"	"oas:101111578"
"RAPGEF2"	"oas:101111578"
"ZDHHC22"	"oas:101112985"
"TNFRSF13B"	"oas:101122200"
"DLK1"	"oas:101119678"
"SERPINB1"	"oas:105604585"
"GRID2IP"	"oas:101106134"
"CEP295"	"oas:101122872"
"CEP295"	"oas:101122872"
"MFSD1"	"oas:101112360"
"MFSD1"	"oas:101112360"
"PARG"	"oas:101121771"
"LSMEM1"	"oas:101112307"
"TFEB"	"oas:101109048"
"MCEMP1"	"oas:101102309"
"WSCD1"	"oas:101113774"
"ATG9B"	"oas:101112811"
"TNMD"	"oas:100125616"
"GAD1"	"oas:101117393"
"GPT"	"oas:101107481"
"SLC35C1"	"oas:101112417"
"DXO"	"oas:101114397"
"TMEM63C"	"oas:101113242"
"NSUN4"	"oas:101103101"
"PKD2"	"oas:101120575"
"TSNARE1"	"oas:101117854"
"SLC14A2"	"oas:443267"
"CA7"	"oas:101111162"
"SH3RF2"	"oas:101111630"
"MLX"	"oas:101102914"
"MECR"	"oas:101107573"
"SLC25A38"	"oas:100147784"
"SLC25A38"	"oas:100147784"
"PPP1R16A"	"oas:101110745"
"HRASLS5"	"oas:101113808"
"STXBP5"	"oas:101109405"
"STXBP5"	"oas:101109405"
"AQP10"	"oas:101102866"
"PLAC8L1"	"oas:101111880"
"NGB"	"oas:101113679"
"SUDS3"	"oas:101106797"
"LRRC4"	"oas:101112107"
"LRRC4"	"oas:101112107"
"ZMAT4"	"oas:101116280"
"RARRES1"	"oas:101107654"
"TUFM"	"oas:101121740"
"SFRP1"	"oas:101121066"
"HPSE"	"oas:101118612"
"HPSE"	"oas:101118612"
"GOLGA7"	"oas:101116877"
"EXOC1"	"oas:101107281"
"EXOC1"	"oas:101107281"
"USP22"	"oas:101114202"
"PSMC3IP"	"oas:101103491"
"PCDH19"	"oas:101101961"
"CDC25A"	"oas:101113178"
"SLC17A1"	"oas:101115166"
"SLC17A1"	"oas:101115166"
"POF1B"	"oas:101102041"
"UGGT2"	"oas:101108761"
"SGCE"	"oas:101115114"
"SGCE"	"oas:101115114"
"GINS4"	"oas:101116959"
"GRIP1"	"oas:101115022"
"KIAA0922"	"oas:101122892"
"KIAA0922"	"oas:101122892"
"POMT2"	"oas:101110065"
"CRY2"	"oas:100169934"
"TRAPPC5"	"oas:101123116"
"FOXJ2"	"oas:101123457"
"MSRB2"	"oas:101113614"
"ZDHHC4"	"oas:101116881"
"SLC14A1"	"oas:100302356"
"ABCB8"	"oas:101103060"
"COLGALT2"	"oas:101107209"
"COLGALT2"	"oas:101107209"
"CCDC88A"	"oas:101122010"
"UBIAD1"	"oas:101113087"
"TAAR9"	"oas:101101992"
"S100A13"	"oas:101111171"
"S100A14"	"oas:101111615"
"LEP"	"oas:101105862"
"GFM1"	"oas:101119786"
"IFRD1"	"oas:101112558"
"CDH16"	"oas:101109203"
"CCDC40"	"oas:101110430"
"PDRG1"	"oas:101103497"
"APOA4"	"oas:101117014"
"GSTZ1"	"oas:101113936"
"GSTZ1"	"oas:101113936"
"DHRS7B"	"oas:101114453"
"MAN2C1"	"oas:101118225"
"PPP2R5C"	"oas:101102015"
"SDF2"	"oas:101106183"
"ERICH2"	"oas:101117821"
"ERICH2"	"oas:101117821"
"SIGLEC15"	"oas:101109059"
"DDX3X"	"oas:101104719"
"TSEN15"	"oas:101107455"
"DIAPH2"	"oas:101111608"
"TMED8"	"oas:101110337"
"FCER2"	"oas:101123372"
"GOLT1A"	"oas:101107979"
"ATP8B2"	"oas:101103116"
"SP5"	"oas:100036756"
"SYNRG"	"oas:101110252"
"CHEK2"	"oas:101105532"
"GPAT4"	"oas:101112654"
"GPAT4"	"oas:101112654"
"LXN"	"oas:101108098"
"ASIC3"	"oas:101113062"
"GNL3"	"oas:101110004"
"MSMB"	"oas:101119365"
"SAMD15"	"oas:101110598"
"PEG10"	"oas:100359412"
"RGS10"	"oas:101107650"
"NEIL1"	"oas:101106367"
"PIK3R5"	"oas:101109983"
"C7orf26"	"oas:101106388"
"XKR7"	"oas:101112666"
"SASH1"	"oas:101103484"
"CREBBP"	"oas:101123600"
"SSNA1"	"oas:105612424"
"RRAD"	"oas:101104154"
"PREX2"	"oas:101103244"
"PREX2"	"oas:101103244"
"TAAR5"	"oas:101104246"
"NECAP1"	"oas:101102302"
"MLF1"	"oas:101108357"
"NOXRED1"	"oas:101110849"
"ATXN2L"	"oas:100037683"
"ATXN2L"	"oas:100037683"
"CHRNA10"	"oas:101123662"
"EMILIN3"	"oas:101104083"
"COMMD4"	"oas:101106628"
"APOC3"	"oas:101117273"
"CLEC4A"	"oas:101104478"
"DMBX1"	"oas:101112369"
"TMEM11"	"oas:101114508"
"PPP1R15B"	"oas:101108505"
"MAPK8IP1"	"oas:101116934"
"TAOK3"	"oas:101108689"
"TTYH1"	"oas:101105273"
"ANKRD49"	"oas:101115060"
"KNCN"	"oas:101103851"
"VIPAS39"	"oas:101114525"
"SLC34A3"	"oas:101109348"
"FAM96B"	"oas:101109473"
"RSRC1"	"oas:101108795"
"TBC1D16"	"oas:101110689"
"MYRIP"	"oas:101118310"
"MYRIP"	"oas:101118310"
"PGC"	"oas:443270"
"AS3MT"	"oas:101115498"
"MRNIP"	"oas:101121512"
"TAAR1"	"oas:101119733"
"EPB41"	"oas:101122929"
"EPB41"	"oas:101122929"
"RBM28"	"oas:101110499"
"UST"	"oas:101114490"
"ZNF12"	"oas:105615213"
"SLC22A18"	"oas:101119350"
"LGALS12"	"oas:101114068"
"ZNF277"	"oas:101112808"
"CFAP61"	"oas:101123318"
"IL6R"	"oas:101103369"
"CCM2L"	"oas:106990144"
"MKNK1"	"oas:101104102"
"MKNK1"	"oas:101104102"
"AHSA1"	"oas:101115128"
"NATD1"	"oas:101114714"
"CDHR2"	"oas:101118269"
"CDHR2"	"oas:101118269"
"OLIG3"	"oas:101122285"
"FRS3"	"oas:101106889"
"TAB2"	"oas:101111181"
"MOB3C"	"oas:101104355"
"MOB3C"	"oas:101104355"
"APOA1"	"oas:101105295"
"CLEC4G"	"oas:101123627"
"EPG5"	"oas:101109319"
"SPP1"	"oas:101102495"
"SPTLC2"	"oas:101115373"
"CHM"	"oas:101121224"
"CHM"	"oas:101121224"
"MYO3B"	"oas:101118079"
"MTIF2"	"oas:101122509"
"CHD6"	"oas:101104333"
"FAM205C"	"oas:101113923"
"C1orf21"	"oas:101116275"
"AASDHPPT"	"oas:101115306"
"MROH5"	"oas:101118112"
"DEUP1"	"oas:101119682"
"LENG8"	"oas:101105522"
"CITED2"	"oas:100135454"
"FAM134C"	"oas:101104510"
"SHOX2"	"oas:101120045"
"CBX4"	"oas:101110952"
"NELFE"	"oas:101114651"
"SF3B5"	"oas:101119646"
"CLEC4D"	"oas:101104735"
"CES2"	"oas:101109730"
"ALKBH1"	"oas:101111374"
"EIF1B"	"oas:101114218"
"ALPK1"	"oas:101119049"
"ZC3H12D"	"oas:101103988"
"ATRN"	"oas:100188914"
"HELQ"	"oas:101118875"
"CDK5"	"oas:101112037"
"CES3"	"oas:101105682"
"OXGR1"	"oas:101109190"
"PIK3C2B"	"oas:101108766"
"NLRP1"	"oas:101114035"
"NLRP1"	"oas:101114035"
"RBAK"	"oas:101117386"
"LENG9"	"oas:101105773"
"MAP4"	"oas:101118350"
"ACAD9"	"oas:101111495"
"CBX8"	"oas:101111208"
"CES4A"	"oas:101109991"
"CES4A"	"oas:101109991"
"C11orf94"	"oas:101117191"
"C15orf39"	"oas:101106884"
"TOMM6"	"oas:101109308"
"HELB"	"oas:101108210"
"NYX"	"oas:101102294"
"KBTBD3"	"oas:101115566"
"OPRD1"	"oas:101109600"
"SNW1"	"oas:101115879"
"USP49"	"oas:101109570"
"CBFB"	"oas:101106455"
"SHE"	"oas:101103617"
"PPIL4"	"oas:101122364"
"PPP1R9A"	"oas:101115785"
"TIAL1"	"oas:101107918"
"TIAL1"	"oas:101107918"
"NTN1"	"oas:101118005"
"SQSTM1"	"oas:100135450"
"MBNL2"	"oas:101109458"
"ANK1"	"oas:101109511"
"PRRT4"	"oas:101103891"
"C16orf70"	"oas:101110530"
"BRD3"	"oas:101109872"
"CNNM2"	"oas:101109844"
"PTP4A3"	"oas:101120416"
"YTHDF2"	"oas:101122840"
"YTHDF2"	"oas:101122840"
"VEPH1"	"oas:101109058"
"VEPH1"	"oas:101109058"
"HSCB"	"oas:101106463"
"ENTPD3"	"oas:101114471"
"ADCK1"	"oas:101116318"
"MSANTD4"	"oas:101116084"
"TRADD"	"oas:101111042"
"TRADD"	"oas:101111042"
"CLEC4E"	"oas:100135686"
"TEX38"	"oas:101104616"
"VAV2"	"oas:101110137"
"CBX2"	"oas:101111469"
"CLDN20"	"oas:106990125"
"PPCDC"	"oas:101107138"
"SUPT6H"	"oas:101109331"
"PEX16"	"oas:101112845"
"PANK3"	"oas:101103923"
"CASK"	"oas:101120933"
"CASK"	"oas:101120933"
"GINM1"	"oas:101104248"
